temperature,humidity,heatIndex
21.5,19,20.2

21.5,19,20.2

21.5,19,20.2

21.5,19,20.2

21.5,20,20.23

21.5,19,20.2

21.5,20,20.23

21.5,19,20.2

21.5,19,20.2

undefined,undefined,undefined

undefined,undefined,undefined

undefined,undefined,undefined

undefined,undefined,undefined

temperature,humidity,heatIndex
,,

undefined,undefined,undefined

undefined,undefined,undefined

undefined,undefined,undefined

undefined,undefined,undefined

undefined,undefined,undefined

undefined,undefined,undefined

undefined,undefined,undefined

undefined,undefined,undefined

undefined,undefined,undefined

